ki	 -3.1415926535897931	kf	  3.1415926535897931
 -3.1329968220769175 -3.0963898839641466  1.0425959628866450  0.0003229059189469
 -3.1329968220769175 -3.0963898839641466  1.3237140736726882  0.0003104329885279
 -3.1329968220769175 -3.0963898839641466  1.5924730300068268  0.0002950616320877
 -3.1329968220769175 -3.0963898839641466  1.8463635053465410  0.0002769353693881
 -3.1329968220769175 -3.0963898839641466  2.0830149979927941  0.0002562234431927
 -3.1329968220769175 -3.0963898839641466  2.3002179653243036  0.0002331192402558
 -3.1329968220769175 -3.0963898839641466  2.4959444568090201  0.0002078384884281
 -3.1329968220769175 -3.0963898839641466  2.6683670554993348  0.0001806172494380
 -3.1329968220769175 -3.0963898839641466  2.8158759582117421  0.0001517097354269
 -3.1329968220769175 -3.0963898839641466  2.9370940599624640  0.0001213860083404
 -3.1329968220769175 -3.0963898839641466  3.0308900146144282  0.0000899297945852
 -3.1329968220769175 -3.0963898839641466  3.0963898839641466  0.0000576382014351
 -3.1329968220769175 -3.0963898839641466  3.1329968220769175  0.0000248574564037
 -3.1329968220769175 -3.0308900146144282 -3.1329968220769175  0.0000387837561311
 -3.1329968220769175 -3.0308900146144282 -3.0963898839641466  0.0000899297945852
 -3.1329968220769175 -3.0308900146144282 -3.0308900146144282  0.0001403126355919
 -3.1329968220769175 -3.0308900146144282 -2.9370940599624640  0.0001893920789297
 -3.1329968220769175 -3.0308900146144282 -2.8158759582117421  0.0002367045640534
 -3.1329968220769175 -3.0308900146144282 -2.6683670554993348  0.0002818074078663
 -3.1329968220769175 -3.0308900146144282 -2.4959444568090201  0.0003242792471981
 -3.1329968220769175 -3.0308900146144282 -2.3002179653243036  0.0003637234484782
 -3.1329968220769175 -3.0308900146144282 -2.0830149979927941  0.0003997716972513
 -3.1329968220769175 -3.0308900146144282 -1.8463635053465410  0.0004320874049217
 -3.1329968220769175 -3.0308900146144282 -1.5924730300068268  0.0004603688405074
 -3.1329968220769175 -3.0308900146144282 -1.3237140736726882  0.0004843519436013
 -3.1329968220769175 -3.0308900146144282 -1.0425959628866450  0.0005038127880157
 -3.1329968220769175 -3.0308900146144282 -0.7517434193481933  0.0005185696716746
 -3.1329968220769175 -3.0308900146144282 -0.4538720531582203  0.0005284848126971
 -3.1329968220769175 -3.0308900146144282 -0.1517630076366704  0.0005334656356147
 -3.1329968220769175 -3.0308900146144282  0.1517630076366704  0.0005334656356147
 -3.1329968220769175 -3.0308900146144282  0.4538720531582203  0.0005284848126971
 -3.1329968220769175 -3.0308900146144282  0.7517434193481933  0.0005185696716746
 -3.1329968220769175 -3.0308900146144282  1.0425959628866450  0.0005038127880157
 -3.1329968220769175 -3.0308900146144282  1.3237140736726882  0.0004843519436013
 -3.1329968220769175 -3.0308900146144282  1.5924730300068268  0.0004603688405074
 -3.1329968220769175 -3.0308900146144282  1.8463635053465410  0.0004320874049217
 -3.1329968220769175 -3.0308900146144282  2.0830149979927941  0.0003997716972513
 -3.1329968220769175 -3.0308900146144282  2.3002179653243036  0.0003637234484782
 -3.1329968220769175 -3.0308900146144282  2.4959444568090201  0.0003242792471981
 -3.1329968220769175 -3.0308900146144282  2.6683670554993348  0.0002818074078663
 -3.1329968220769175 -3.0308900146144282  2.8158759582117421  0.0002367045640534
 -3.1329968220769175 -3.0308900146144282  2.9370940599624640  0.0001893920789297
 -3.1329968220769175 -3.0308900146144282  3.0308900146144282  0.0001403126355919
 -3.1329968220769175 -3.0308900146144282  3.0963898839641466  0.0000899297945852
 -3.1329968220769175 -3.0308900146144282  3.1329968220769175  0.0000387837561311
 -3.1329968220769175 -2.9370940599624640 -3.1329968220769175  0.0000523497842614
 -3.1329968220769175 -2.9370940599624640 -3.0963898839641466  0.0001213860083404
 -3.1329968220769175 -2.9370940599624640 -3.0308900146144282  0.0001893920789297
 -3.1329968220769175 -2.9370940599624640 -2.9370940599624640  0.0002556388411494
 -3.1329968220769175 -2.9370940599624640 -2.8158759582117421  0.0003195005873072
 -3.1329968220769175 -2.9370940599624640 -2.6683670554993348  0.0003803797898062
 -3.1329968220769175 -2.9370940599624640 -2.4959444568090201  0.0004377076983948
 -3.1329968220769175 -2.9370940599624640 -2.3002179653243036  0.0004909489424968
 -3.1329968220769175 -2.9370940599624640 -2.0830149979927941  0.0005396063762919
 -3.1329968220769175 -2.9370940599624640 -1.8463635053465410  0.0005832256770908
 -3.1329968220769175 -2.9370940599624640 -1.5924730300068268  0.0006213995725359
 -3.1329968220769175 -2.9370940599624640 -1.3237140736726882  0.0006537716374962
 -3.1329968220769175 -2.9370940599624640 -1.0425959628866450  0.0006800396194625
 -3.1329968220769175 -2.9370940599624640 -0.7517434193481933  0.0006999582594545
 -3.1329968220769175 -2.9370940599624640 -0.4538720531582203  0.0007133415813713
 -3.1329968220769175 -2.9370940599624640 -0.1517630076366704  0.0007200646281103
 -3.1329968220769175 -2.9370940599624640  0.1517630076366704  0.0007200646281103
 -3.1329968220769175 -2.9370940599624640  0.4538720531582203  0.0007133415813713
 -3.1329968220769175 -2.9370940599624640  0.7517434193481933  0.0006999582594545
 -3.1329968220769175 -2.9370940599624640  1.0425959628866450  0.0006800396194625
 -3.1329968220769175 -2.9370940599624640  1.3237140736726882  0.0006537716374962
 -3.1329968220769175 -2.9370940599624640  1.5924730300068268  0.0006213995725359
 -3.1329968220769175 -2.9370940599624640  1.8463635053465410  0.0005832256770908
 -3.1329968220769175 -2.9370940599624640  2.0830149979927941  0.0005396063762919
 -3.1329968220769175 -2.9370940599624640  2.3002179653243036  0.0004909489424968
 -3.1329968220769175 -2.9370940599624640  2.4959444568090201  0.0004377076983948
 -3.1329968220769175 -2.9370940599624640  2.6683670554993348  0.0003803797898062
 -3.1329968220769175 -2.9370940599624640  2.8158759582117421  0.0003195005873072
 -3.1329968220769175 -2.9370940599624640  2.9370940599624640  0.0002556388411494
 -3.1329968220769175 -2.9370940599624640  3.0308900146144282  0.0001893920789297
 -3.1329968220769175 -2.9370940599624640  3.0963898839641466  0.0001213860083404
 -3.1329968220769175 -2.9370940599624640  3.1329968220769175  0.0000523497842614
 -3.1329968220769175 -2.8158759582117421 -3.1329968220769175  0.0000654274082206
 -3.1329968220769175 -2.8158759582117421 -3.0963898839641466  0.0001517097354269
 -3.1329968220769175 -2.8158759582117421 -3.0308900146144282  0.0002367045640534
 -3.1329968220769175 -2.8158759582117421 -2.9370940599624640  0.0003195005873072
 -3.1329968220769175 -2.8158759582117421 -2.8158759582117421  0.0003993157879713
 -3.1329968220769175 -2.8158759582117421 -2.6683670554993348  0.0004754033686604
 -3.1329968220769175 -2.8158759582117421 -2.4959444568090201  0.0005470524982715
 -3.1329968220769175 -2.8158759582117421 -2.3002179653243036  0.0006135940640330
 -3.1329968220769175 -2.8158759582117421 -2.0830149979927941  0.0006744067269464
 -3.1329968220769175 -2.8158759582117421 -1.8463635053465410  0.0007289226688922
 -3.1329968220769175 -2.8158759582117421 -1.5924730300068268  0.0007766328758375
 -3.1329968220769175 -2.8158759582117421 -1.3237140736726882  0.0008170918832429
 -3.1329968220769175 -2.8158759582117421 -1.0425959628866450  0.0008499219321818
 -3.1329968220769175 -2.8158759582117421 -0.7517434193481933  0.0008748164949454
 -3.1329968220769175 -2.8158759582117421 -0.4538720531582203  0.0008915431363013
 -3.1329968220769175 -2.8158759582117421 -0.1517630076366704  0.0008999456833162
 -3.1329968220769175 -2.8158759582117421  0.1517630076366704  0.0008999456833162
 -3.1329968220769175 -2.8158759582117421  0.4538720531582203  0.0008915431363013
 -3.1329968220769175 -2.8158759582117421  0.7517434193481933  0.0008748164949454
 -3.1329968220769175 -2.8158759582117421  1.0425959628866450  0.0008499219321818
 -3.1329968220769175 -2.8158759582117421  1.3237140736726882  0.0008170918832429
 -3.1329968220769175 -2.8158759582117421  1.5924730300068268  0.0007766328758375
 -3.1329968220769175 -2.8158759582117421  1.8463635053465410  0.0007289226688922
 -3.1329968220769175 -2.8158759582117421  2.0830149979927941  0.0006744067269464
 -3.1329968220769175 -2.8158759582117421  2.3002179653243036  0.0006135940640330
 -3.1329968220769175 -2.8158759582117421  2.4959444568090201  0.0005470524982715
 -3.1329968220769175 -2.8158759582117421  2.6683670554993348  0.0004754033686604
 -3.1329968220769175 -2.8158759582117421  2.8158759582117421  0.0003993157879713
 -3.1329968220769175 -2.8158759582117421  2.9370940599624640  0.0003195005873072
 -3.1329968220769175 -2.8158759582117421  3.0308900146144282  0.0002367045640534
 -3.1329968220769175 -2.8158759582117421  3.0963898839641466  0.0001517097354269
 -3.1329968220769175 -2.8158759582117421  3.1329968220769175  0.0000654274082206
 -3.1329968220769175 -2.6683670554993348 -3.1329968220769175  0.0000778942661616
 -3.1329968220769175 -2.6683670554993348 -3.0963898839641466  0.0001806172494380
 -3.1329968220769175 -2.6683670554993348 -3.0308900146144282  0.0002818074078663
 -3.1329968220769175 -2.6683670554993348 -2.9370940599624640  0.0003803797898062
 -3.1329968220769175 -2.6683670554993348 -2.8158759582117421  0.0004754033686604
 -3.1329968220769175 -2.6683670554993348 -2.6683670554993348  0.0005659890486222
 -3.1329968220769175 -2.6683670554993348 -2.4959444568090201  0.0006512905533579
 -3.1329968220769175 -2.6683670554993348 -2.3002179653243036  0.0007305112740805
 -3.1329968220769175 -2.6683670554993348 -2.0830149979927941  0.0008029114788235
 -3.1329968220769175 -2.6683670554993348 -1.8463635053465410  0.0008678151546296
 -3.1329968220769175 -2.6683670554993348 -1.5924730300068268  0.0009246162974457
 -3.1329968220769175 -2.6683670554993348 -1.3237140736726882  0.0009727845617433
 -3.1329968220769175 -2.6683670554993348 -1.0425959628866450  0.0010118702085646
 -3.1329968220769175 -2.6683670554993348 -0.7517434193481933  0.0010415083029140
 -3.1329968220769175 -2.6683670554993348 -0.4538720531582203  0.0010614221202148
 -3.1329968220769175 -2.6683670554993348 -0.1517630076366704  0.0010714257295800
 -3.1329968220769175 -2.6683670554993348  0.1517630076366704  0.0010714257295800
 -3.1329968220769175 -2.6683670554993348  0.4538720531582203  0.0010614221202148
 -3.1329968220769175 -2.6683670554993348  0.7517434193481933  0.0010415083029140
 -3.1329968220769175 -2.6683670554993348  1.0425959628866450  0.0010118702085646
 -3.1329968220769175 -2.6683670554993348  1.3237140736726882  0.0009727845617433
 -3.1329968220769175 -2.6683670554993348  1.5924730300068268  0.0009246162974457
 -3.1329968220769175 -2.6683670554993348  1.8463635053465410  0.0008678151546296
 -3.1329968220769175 -2.6683670554993348  2.0830149979927941  0.0008029114788235
 -3.1329968220769175 -2.6683670554993348  2.3002179653243036  0.0007305112740805
 -3.1329968220769175 -2.6683670554993348  2.4959444568090201  0.0006512905533579
 -3.1329968220769175 -2.6683670554993348  2.6683670554993348  0.0005659890486222
 -3.1329968220769175 -2.6683670554993348  2.8158759582117421  0.0004754033686604
 -3.1329968220769175 -2.6683670554993348  2.9370940599624640  0.0003803797898062
 -3.1329968220769175 -2.6683670554993348  3.0308900146144282  0.0002818074078663
 -3.1329968220769175 -2.6683670554993348  3.0963898839641466  0.0001806172494380
 -3.1329968220769175 -2.6683670554993348  3.1329968220769175  0.0000778942661616
 -3.1329968220769175 -2.4959444568090201 -3.1329968220769175  0.0000896338892693
 -3.1329968220769175 -2.4959444568090201 -3.0963898839641466  0.0002078384884281
 -3.1329968220769175 -2.4959444568090201 -3.0308900146144282  0.0003242792471981
 -3.1329968220769175 -2.4959444568090201 -2.9370940599624640  0.0004377076983948
 -3.1329968220769175 -2.4959444568090201 -2.8158759582117421  0.0005470524982715
 -3.1329968220769175 -2.4959444568090201 -2.6683670554993348  0.0006512905533579
 -3.1329968220769175 -2.4959444568090201 -2.4959444568090201  0.0007494480430776
 -3.1329968220769175 -2.4959444568090201 -2.3002179653243036  0.0008406082999102
 -3.1329968220769175 -2.4959444568090201 -2.0830149979927941  0.0009239201051917
 -3.1329968220769175 -2.4959444568090201 -1.8463635053465410  0.0009986055625051
 -3.1329968220769175 -2.4959444568090201 -1.5924730300068268  0.0010639673355396
 -3.1329968220769175 -2.4959444568090201 -1.3237140736726882  0.0011193951491784
 -3.1329968220769175 -2.4959444568090201 -1.0425959628866450  0.0011643714832764
 -3.1329968220769175 -2.4959444568090201 -0.7517434193481933  0.0011984764026495
 -3.1329968220769175 -2.4959444568090201 -0.4538720531582203  0.0012213914769268
 -3.1329968220769175 -2.4959444568090201 -0.1517630076366704  0.0012329027531517
 -3.1329968220769175 -2.4959444568090201  0.1517630076366704  0.0012329027531517
 -3.1329968220769175 -2.4959444568090201  0.4538720531582203  0.0012213914769268
 -3.1329968220769175 -2.4959444568090201  0.7517434193481933  0.0011984764026495
 -3.1329968220769175 -2.4959444568090201  1.0425959628866450  0.0011643714832764
 -3.1329968220769175 -2.4959444568090201  1.3237140736726882  0.0011193951491784
 -3.1329968220769175 -2.4959444568090201  1.5924730300068268  0.0010639673355396
 -3.1329968220769175 -2.4959444568090201  1.8463635053465410  0.0009986055625051
 -3.1329968220769175 -2.4959444568090201  2.0830149979927941  0.0009239201051917
 -3.1329968220769175 -2.4959444568090201  2.3002179653243036  0.0008406082999102
 -3.1329968220769175 -2.4959444568090201  2.4959444568090201  0.0007494480430776
 -3.1329968220769175 -2.4959444568090201  2.6683670554993348  0.0006512905533579
 -3.1329968220769175 -2.4959444568090201  2.8158759582117421  0.0005470524982715
 -3.1329968220769175 -2.4959444568090201  2.9370940599624640  0.0004377076983948
 -3.1329968220769175 -2.4959444568090201  3.0308900146144282  0.0003242792471981
 -3.1329968220769175 -2.4959444568090201  3.0963898839641466  0.0002078384884281
 -3.1329968220769175 -2.4959444568090201  3.1329968220769175  0.0000896338892693
 -3.1329968220769175 -2.3002179653243036 -3.1329968220769175  0.0001005366442263
 -3.1329968220769175 -2.3002179653243036 -3.0963898839641466  0.0002331192402558
 -3.1329968220769175 -2.3002179653243036 -3.0308900146144282  0.0003637234484782
 -3.1329968220769175 -2.3002179653243036 -2.9370940599624640  0.0004909489424968
 -3.1329968220769175 -2.3002179653243036 -2.8158759582117421  0.0006135940640330
 -3.1329968220769175 -2.3002179653243036 -2.6683670554993348  0.0007305112740805
 -3.1329968220769175 -2.3002179653243036 -2.4959444568090201  0.0008406082999102
 -3.1329968220769175 -2.3002179653243036 -2.3002179653243036  0.0009428569737485
 -3.1329968220769175 -2.3002179653243036 -2.0830149979927941  0.0010363025376499
 -3.1329968220769175 -2.3002179653243036 -1.8463635053465410  0.0011200724745789
 -3.1329968220769175 -2.3002179653243036 -1.5924730300068268  0.0011933846266582
 -3.1329968220769175 -2.3002179653243036 -1.3237140736726882  0.0012555544870255
 -3.1329968220769175 -2.3002179653243036 -1.0425959628866450  0.0013060015861827
 -3.1329968220769175 -2.3002179653243036 -0.7517434193481933  0.0013442549094886
 -3.1329968220769175 -2.3002179653243036 -0.4538720531582203  0.0013699572938079
 -3.1329968220769175 -2.3002179653243036 -0.1517630076366704  0.0013828687616897
 -3.1329968220769175 -2.3002179653243036  0.1517630076366704  0.0013828687616897
 -3.1329968220769175 -2.3002179653243036  0.4538720531582203  0.0013699572938079
 -3.1329968220769175 -2.3002179653243036  0.7517434193481933  0.0013442549094886
 -3.1329968220769175 -2.3002179653243036  1.0425959628866450  0.0013060015861827
 -3.1329968220769175 -2.3002179653243036  1.3237140736726882  0.0012555544870255
 -3.1329968220769175 -2.3002179653243036  1.5924730300068268  0.0011933846266582
 -3.1329968220769175 -2.3002179653243036  1.8463635053465410  0.0011200724745789
 -3.1329968220769175 -2.3002179653243036  2.0830149979927941  0.0010363025376499
 -3.1329968220769175 -2.3002179653243036  2.3002179653243036  0.0009428569737485
 -3.1329968220769175 -2.3002179653243036  2.4959444568090201  0.0008406082999102
 -3.1329968220769175 -2.3002179653243036  2.6683670554993348  0.0007305112740805
 -3.1329968220769175 -2.3002179653243036  2.8158759582117421  0.0006135940640330
 -3.1329968220769175 -2.3002179653243036  2.9370940599624640  0.0004909489424968
 -3.1329968220769175 -2.3002179653243036  3.0308900146144282  0.0003637234484782
 -3.1329968220769175 -2.3002179653243036  3.0963898839641466  0.0002331192402558
 -3.1329968220769175 -2.3002179653243036  3.1329968220769175  0.0001005366442263
 -3.1329968220769175 -2.0830149979927941 -3.1329968220769175  0.0001105007253903
 -3.1329968220769175 -2.0830149979927941 -3.0963898839641466  0.0002562234431927
 -3.1329968220769175 -2.0830149979927941 -3.0308900146144282  0.0003997716972513
 -3.1329968220769175 -2.0830149979927941 -2.9370940599624640  0.0005396063762919
 -3.1329968220769175 -2.0830149979927941 -2.8158759582117421  0.0006744067269464
 -3.1329968220769175 -2.0830149979927941 -2.6683670554993348  0.0008029114788235
 -3.1329968220769175 -2.0830149979927941 -2.4959444568090201  0.0009239201051917
 -3.1329968220769175 -2.0830149979927941 -2.3002179653243036  0.0010363025376499
 -3.1329968220769175 -2.0830149979927941 -2.0830149979927941  0.0011390093931957
 -3.1329968220769175 -2.0830149979927941 -1.8463635053465410  0.0012310816805472
 -3.1329968220769175 -2.0830149979927941 -1.5924730300068268  0.0013116597229817
 -3.1329968220769175 -2.0830149979927941 -1.3237140736726882  0.0013799911728811
 -3.1329968220769175 -2.0830149979927941 -1.0425959628866450  0.0014354380310252
 -3.1329968220769175 -2.0830149979927941 -0.7517434193481933  0.0014774826010068
 -3.1329968220769175 -2.0830149979927941 -0.4538720531582203  0.0015057323216276
 -3.1329968220769175 -2.0830149979927941 -0.1517630076366704  0.0015199234315236
 -3.1329968220769175 -2.0830149979927941  0.1517630076366704  0.0015199234315236
 -3.1329968220769175 -2.0830149979927941  0.4538720531582203  0.0015057323216276
 -3.1329968220769175 -2.0830149979927941  0.7517434193481933  0.0014774826010068
 -3.1329968220769175 -2.0830149979927941  1.0425959628866450  0.0014354380310252
 -3.1329968220769175 -2.0830149979927941  1.3237140736726882  0.0013799911728811
 -3.1329968220769175 -2.0830149979927941  1.5924730300068268  0.0013116597229817
 -3.1329968220769175 -2.0830149979927941  1.8463635053465410  0.0012310816805472
 -3.1329968220769175 -2.0830149979927941  2.0830149979927941  0.0011390093931957
 -3.1329968220769175 -2.0830149979927941  2.3002179653243036  0.0010363025376499
 -3.1329968220769175 -2.0830149979927941  2.4959444568090201  0.0009239201051917
 -3.1329968220769175 -2.0830149979927941  2.6683670554993348  0.0008029114788235
 -3.1329968220769175 -2.0830149979927941  2.8158759582117421  0.0006744067269464
 -3.1329968220769175 -2.0830149979927941  2.9370940599624640  0.0005396063762919
 -3.1329968220769175 -2.0830149979927941  3.0308900146144282  0.0003997716972513
 -3.1329968220769175 -2.0830149979927941  3.0963898839641466  0.0002562234431927
 -3.1329968220769175 -2.0830149979927941  3.1329968220769175  0.0001105007253903
 -3.1329968220769175 -1.8463635053465410 -3.1329968220769175  0.0001194330964501
 -3.1329968220769175 -1.8463635053465410 -3.0963898839641466  0.0002769353693881
 -3.1329968220769175 -1.8463635053465410 -3.0308900146144282  0.0004320874049217
 -3.1329968220769175 -1.8463635053465410 -2.9370940599624640  0.0005832256770908
 -3.1329968220769175 -1.8463635053465410 -2.8158759582117421  0.0007289226688922
 -3.1329968220769175 -1.8463635053465410 -2.6683670554993348  0.0008678151546296
 -3.1329968220769175 -1.8463635053465410 -2.4959444568090201  0.0009986055625051
 -3.1329968220769175 -1.8463635053465410 -2.3002179653243036  0.0011200724745789
 -3.1329968220769175 -1.8463635053465410 -2.0830149979927941  0.0012310816805472
 -3.1329968220769175 -1.8463635053465410 -1.8463635053465410  0.0013305966686777
 -3.1329968220769175 -1.8463635053465410 -1.5924730300068268  0.0014176882699306
 -3.1329968220769175 -1.8463635053465410 -1.3237140736726882  0.0014915433203620
 -3.1329968220769175 -1.8463635053465410 -1.0425959628866450  0.0015514722478256
 -3.1329968220769175 -1.8463635053465410 -0.7517434193481933  0.0015969155077144
 -3.1329968220769175 -1.8463635053465410 -0.4538720531582203  0.0016274488059863
 -3.1329968220769175 -1.8463635053465410 -0.1517630076366704  0.0016427870600199
 -3.1329968220769175 -1.8463635053465410  0.1517630076366704  0.0016427870600199
 -3.1329968220769175 -1.8463635053465410  0.4538720531582203  0.0016274488059863
 -3.1329968220769175 -1.8463635053465410  0.7517434193481933  0.0015969155077144
 -3.1329968220769175 -1.8463635053465410  1.0425959628866450  0.0015514722478256
 -3.1329968220769175 -1.8463635053465410  1.3237140736726882  0.0014915433203620
 -3.1329968220769175 -1.8463635053465410  1.5924730300068268  0.0014176882699306
 -3.1329968220769175 -1.8463635053465410  1.8463635053465410  0.0013305966686777
 -3.1329968220769175 -1.8463635053465410  2.0830149979927941  0.0012310816805472
 -3.1329968220769175 -1.8463635053465410  2.3002179653243036  0.0011200724745789
 -3.1329968220769175 -1.8463635053465410  2.4959444568090201  0.0009986055625051
 -3.1329968220769175 -1.8463635053465410  2.6683670554993348  0.0008678151546296
 -3.1329968220769175 -1.8463635053465410  2.8158759582117421  0.0007289226688922
 -3.1329968220769175 -1.8463635053465410  2.9370940599624640  0.0005832256770908
 -3.1329968220769175 -1.8463635053465410  3.0308900146144282  0.0004320874049217
 -3.1329968220769175 -1.8463635053465410  3.0963898839641466  0.0002769353693881
 -3.1329968220769175 -1.8463635053465410  3.1329968220769175  0.0001194330964501
 -3.1329968220769175 -1.5924730300068268 -3.1329968220769175  0.0001272503560730
 -3.1329968220769175 -1.5924730300068268 -3.0963898839641466  0.0002950616320877
 -3.1329968220769175 -1.5924730300068268 -3.0308900146144282  0.0004603688405074
 -3.1329968220769175 -1.5924730300068268 -2.9370940599624640  0.0006213995725359
 -3.1329968220769175 -1.5924730300068268 -2.8158759582117421  0.0007766328758375
 -3.1329968220769175 -1.5924730300068268 -2.6683670554993348  0.0009246162974457
 -3.1329968220769175 -1.5924730300068268 -2.4959444568090201  0.0010639673355396
 -3.1329968220769175 -1.5924730300068268 -2.3002179653243036  0.0011933846266582
 -3.1329968220769175 -1.5924730300068268 -2.0830149979927941  0.0013116597229817
 -3.1329968220769175 -1.5924730300068268 -1.8463635053465410  0.0014176882699306
 -3.1329968220769175 -1.5924730300068268 -1.5924730300068268  0.0015104802815237
 -3.1329968220769175 -1.5924730300068268 -1.3237140736726882  0.0015891693697624
 -3.1329968220769175 -1.5924730300068268 -1.0425959628866450  0.0016530208279050
 -3.1329968220769175 -1.5924730300068268 -0.7517434193481933  0.0017014384874470
 -3.1329968220769175 -1.5924730300068268 -0.4538720531582203  0.0017339702830100
 -3.1329968220769175 -1.5924730300068268 -0.1517630076366704  0.0017503124724478
 -3.1329968220769175 -1.5924730300068268  0.1517630076366704  0.0017503124724478
 -3.1329968220769175 -1.5924730300068268  0.4538720531582203  0.0017339702830100
 -3.1329968220769175 -1.5924730300068268  0.7517434193481933  0.0017014384874470
 -3.1329968220769175 -1.5924730300068268  1.0425959628866450  0.0016530208279050
 -3.1329968220769175 -1.5924730300068268  1.3237140736726882  0.0015891693697624
 -3.1329968220769175 -1.5924730300068268  1.5924730300068268  0.0015104802815237
 -3.1329968220769175 -1.5924730300068268  1.8463635053465410  0.0014176882699306
 -3.1329968220769175 -1.5924730300068268  2.0830149979927941  0.0013116597229817
 -3.1329968220769175 -1.5924730300068268  2.3002179653243036  0.0011933846266582
 -3.1329968220769175 -1.5924730300068268  2.4959444568090201  0.0010639673355396
 -3.1329968220769175 -1.5924730300068268  2.6683670554993348  0.0009246162974457
 -3.1329968220769175 -1.5924730300068268  2.8158759582117421  0.0007766328758375
 -3.1329968220769175 -1.5924730300068268  2.9370940599624640  0.0006213995725359
 -3.1329968220769175 -1.5924730300068268  3.0308900146144282  0.0004603688405074
 -3.1329968220769175 -1.5924730300068268  3.0963898839641466  0.0002950616320877
 -3.1329968220769175 -1.5924730300068268  3.1329968220769175  0.0001272503560730
 -3.1329968220769175 -1.3237140736726882 -3.1329968220769175  0.0001338795154337
