                   e00                   e01                   e02                   e03                   e04                   e05
    3.7239737536856694    3.7239737536856694    5.7103169816159678    5.7103169816159678    5.7377127970388164    5.7377127970388164
    3.7436217710892938    3.7436217710892938    5.7100865272983112    5.7100865272983112    5.7388895794984736    5.7388895794984736
    3.7632964468414776    3.7632964468414776    5.7098540778569316    5.7098540778569316    5.7401132590165371    5.7401132590165371
    3.7829955568600995    3.7829955568600995    5.7096197683101533    5.7096197683101533    5.7413856025945522    5.7413856025945522
    3.8027175100420756    3.8027175100420756    5.7093837412756363    5.7093837412756363    5.7427086078507985    5.7427086078507985
    3.8224612560584772    3.8224612560584772    5.7091461449061809    5.7091461449061809    5.7440844683756653    5.7440844683756653
    3.8422261783110225    3.8422261783110225    5.7089071305768622    5.7089071305768622    5.7455155327381142    5.7455155327381142
    3.8620119761210745    3.8620119761210745    5.7086668504147369    5.7086668504147369    5.7470042587228773    5.7470042587228773
    3.8818185405632426    3.8818185405632426    5.7084254547635247    5.7084254547635247    5.7485531645002625    5.7485531645002625
    3.9016458285256110    3.9016458285256110    5.7081830896812917    5.7081830896812917    5.7501647784873295    5.7501647784873295
    3.9214937395716913    3.9214937395716913    5.7079398945660254    5.7079398945660254    5.7518415896592003    5.7518415896592003
    3.9413619999999905    3.9413619999999905    5.7076959999999630    5.7076959999999630    5.7535859999999781    5.7535859999999781
    3.9612500581584049    3.9612500581584049    5.7074515258951646    5.7074515258951646    5.7554002806627054    5.7554002806627054
    3.9811569945815353    3.9811569945815353    5.7072065800134339    5.7072065800134339    5.7572865332312828    5.7572865332312828
    4.0010814499102354    4.0010814499102354    5.7069612569183761    5.7069612569183761    5.7592466572584318    5.7592466572584318
    4.0210215728381389    4.0210215728381389    5.7067156374042725    5.7067156374042725    5.7612823249956469    5.7612823249956469
    4.0409749895485847    4.0409749895485847    5.7064697884278015    5.7064697884278015    5.7633949639525088    5.7633949639525088
    4.0609387952771483    4.0609387952771483    5.7062237635520212    5.7062237635520212    5.7655857476192001    5.7655857476192001
    4.0809095678029417    4.0809095678029417    5.7059776038937180    5.7059776038937180    5.7678555943895962    5.7678555943895962
    4.1008834018521965    4.1008834018521965    5.7057313395469835    5.7057313395469835    5.7702051744202603    5.7702051744202603
    4.1208559626414090    4.1208559626414090    5.7054849914395493    5.7054849914395493    5.7726349238830528    5.7726349238830528
    4.1408225560947303    4.1408225560947303    5.7052385735628439    5.7052385735628439    5.7751450658150132    5.7751450658150132
    4.1607782126930219    4.1607782126930219    5.7049920955024076    5.7049920955024076    5.7777356365493890    5.7777356365493890
    4.1807177814519516    4.1807177814519516    5.7047455651865793    5.7047455651865793    5.7804065165334002    5.7804065165334002
    4.2006360302045680    4.2006360302045680    5.7044989917593840    5.7044989917593840    5.7831574642110368    5.7831574642110368
    4.2205277481907277    4.2205277481907277    5.7042523884827236    5.7042523884827236    5.7859881515670333    5.7859881515670333
    4.2403878469351266    4.2403878469351266    5.7040057755673716    5.7040057755673716    5.7888981999037483    5.7888981999037483
    4.2602114555259192    4.2602114555259192    5.7037591828354470    5.7037591828354470    5.7918872144503863    5.7918872144503863
    4.2799940066781099    4.2799940066781099    5.7035126521214892    5.7035126521214892    5.7949548164779925    5.7949548164779925
    4.2997313103723647    4.2997313103723647    5.7032662393262434    5.7032662393262434    5.7981006717213939    5.7981006717213939
    4.3194196123789652    4.3194196123789652    5.7030200160485753    5.7030200160485753    5.8013245140731007    5.8013245140731007
    4.3390556355894603    4.3390556355894603    5.7027740707325405    5.7027740707325405    5.8046261637137766    5.8046261637137766
    4.3586366027616164    4.3586366027616164    5.7025285092835896    5.7025285092835896    5.8080055390720826    5.8080055390720826
    4.3781602400102155    4.3781602400102155    5.7022834551220658    5.7022834551220658    5.8114626622498013    5.8114626622498013
    4.3976247611149999    4.3976247611149999    5.7020390486620753    5.7020390486620753    5.8149976578017144    5.8149976578017144
    4.4170288334470040    4.4170288334470040    5.7017954462196503    5.7017954462196503    5.8186107450117825    5.8186107450117825
    4.4363715270047450    4.4363715270047450    5.7015528183733428    5.7015528183733428    5.8223022240476592    5.8223022240476592
    4.4556522486732142    4.4556522486732142    5.7013113478175530    5.7013113478175530    5.8260724566002793    5.8260724566002793
    4.4748706643574350    4.4748706643574350    5.7010712267635446    5.7010712267635446    5.8299218418092869    5.8299218418092869
    4.4940266120723331    4.4940266120723331    5.7008326539584200    5.7008326539584200    5.8338507884391744    5.8338507884391744
    4.5131200093781390    4.5131200093781390    5.7005958314047103    5.7005958314047103    5.8378596843934805    5.8378596843934805
    4.5321507587317376    4.5321507587317376    5.7003609608708690    5.7003609608708690    5.8419488647359472    5.8419488647359472
    4.5511186543603586    4.5511186543603586    5.7001282402911597    5.7001282402911597    5.8461185794231660    5.8461185794231660
    4.5700232941735504    4.5700232941735504    5.6998978601567938    5.6998978601567938    5.8503689619429249    5.8503689619429249
    4.5888639999999707    4.5888639999999707    5.6996699999999914    5.6996699999999914    5.8547000000000002    5.8547000000000002
    4.6076397490860588    4.6076397490860588    5.6994448250711205    5.6994448250711205    5.8591115092933714    5.8591115092933714
    4.6263491193415982    4.6263491193415982    5.6992224833021492    5.6992224833021492    5.8636031112977429    5.8636031112977429
    4.6449902502694709    4.6449902502694709    5.6990031026424308    5.6990031026424308    5.8681742157961523    5.8681742157961523
    4.6635608209072705    4.6635608209072705    5.6987867888423818    5.6987867888423818    5.8728240087218389    5.8728240087218389
    4.6820580454509253    4.6820580454509253    5.6985736237452205    5.6985736237452205    5.8775514456590203    5.8775514456590203
    4.7004786865573660    4.7004786865573660    5.6983636641363660    5.6983636641363660    5.8823552511369481    5.8823552511369481
    4.7188190856546024    4.7188190856546024    5.6981569411789463    5.6981569411789463    5.8872339236322837    5.8872339236322837
    4.7370752089518051    4.7370752089518051    5.6979534604524673    5.6979534604524673    5.8921857459844471    5.8921857459844471
    4.7552427072594137    4.7552427072594137    5.6977532025910129    5.6977532025910129    5.8972088007326224    5.8972088007326224
    4.7733169872287018    4.7733169872287018    5.6975561245018573    5.6975561245018573    5.9023009897085128    5.9023009897085128
    4.7912932912051849    4.7912932912051849    5.6973621611306280    5.6973621611306280    5.9074600570730009    5.9074600570730009
    4.8091667825963027    4.8091667825963027    5.6971712277223183    5.6971712277223183    5.9126836148715549    5.9126836148715549
    4.8269326334671021    4.8269326334671021    5.6969832225165442    5.6969832225165442    5.9179691701088393    5.9179691701088393
    4.8445861110276347    4.8445861110276347    5.6967980298025847    5.6967980298025847    5.9233141523045125    5.9233141523045125
    4.8621226597424245    4.8621226597424245    5.6966155232532927    5.6966155232532927    5.9287159404971277    5.9287159404971277
    4.8795379759906217    4.8795379759906217    5.6964355694477247    5.6964355694477247    5.9341718887050927    5.9341718887050927
    4.8968280725078159    4.8968280725078159    5.6962580314919444    5.6962580314919444    5.9396793489353934    5.9396793489353934
    4.9139893302563893    4.9139893302563893    5.6960827726439094    5.6960827726439094    5.9452356909416038    5.9452356909416038
    4.9310185358608640    4.9310185358608640    5.6959096598516084    5.6959096598516084    5.9508383180779880    5.9508383180779880
    4.9479129033094509    4.9479129033094509    5.6957385671173020    5.6957385671173020    5.9564846787608827    5.9564846787608827
    4.9646700792293235    4.9646700792293235    5.6955693786071295    5.6955693786071295    5.9621722732295153    5.9621722732295153
    4.9812881316671245    4.9812881316671245    5.6954019914340606    5.6954019914340606    5.9678986554906706    5.9678986554906706
    4.9977655229347970    4.9977655229347970    5.6952363180525962    5.6952363180525962    5.9736614305236788    5.9736614305236788
    5.0141010676795972    5.0141010676795972    5.6950722882155311    5.6950722882155311    5.9794582470088997    5.9794582470088997
    5.0302938778867601    5.0302938778867601    5.6949098504549340    5.6949098504549340    5.9852867860181318    5.9852867860181318
    5.0463432970077413    5.0463432970077413    5.6947489730645486    5.6947489730645486    5.9911447462584499    5.9911447462584499
    5.0622488258019791    5.0622488258019791    5.6945896445722548    5.6945896445722548    5.9970298265929580    5.9970298265929580
    5.0780100427784802    5.0780100427784802    5.6944318737068311    5.6944318737068311    6.0029397066600918    6.0029397066600918
    5.0936265223061623    5.0936265223061623    5.6942756888742236    5.6942756888742236    6.0088720264814359    6.0088720264814359
    5.1090977535324118    5.1090977535324118    5.6941211371716260    5.6941211371716260    6.0148243659769562    6.0148243659769562
    5.1244230631965646    5.1244230631965646    5.6939682829776999    5.6939682829776999    6.0207942253049156    6.0207942253049156
    5.1396015452603940    5.1396015452603940    5.6938172061662780    5.6938172061662780    6.0267790068984946    6.0267790068984946
    5.1546319999999950    5.1546319999999950    5.6936679999999429    5.6936679999999429    6.0327759999999522    6.0327759999999522
    5.1695128848312315    5.1695128848312315    5.6935207687630989    5.6935207687630989    6.0387823683855117    6.0387823683855117
    5.1842422786825013    5.1842422786825013    5.6933756251995318    5.6933756251995318    6.0447951418424175    6.0447951418424175
    5.1988178612075675    5.1988178612075675    5.6932326878223618    5.6932326878223618    6.0508112118089104    6.0508112118089104
    5.2132369075619014    5.2132369075619014    5.6930920781615324    5.6930920781615324    6.0568273314162893    6.0568273314162893
    5.2274962988746809    5.2274962988746809    5.6929539180142879    5.6929539180142879    6.0628401200006659    6.0628401200006659
    5.2415925479566843    5.2415925479566843    5.6928183267615777    5.6928183267615777    6.0688460719716240    6.0688460719716240
    5.2555218392104228    5.2555218392104228    5.6926854188056586    5.6926854188056586    6.0748415697538034    6.0748415697538034
    5.2692800811800140    5.2692800811800140    5.6925553011811907    5.6925553011811907    6.0808229003595340    6.0808229003595340
    5.2828629697125100    5.2828629697125100    5.6924280713841808    5.6924280713841808    6.0867862750073813    6.0867862750073813
    5.2962660593093611    5.2962660593093611    5.6923038154545109    5.6923038154545109    6.0927278510838887    6.0927278510838887
    5.3094848399598105    5.3094848399598105    5.6921826063423486    5.6921826063423486    6.0986437556585287    6.0986437556585287
    5.3225148165485674    5.3225148165485674    5.6920645025776713    5.6920645025776713    6.1045301097007201    6.1045301097007201
    5.3353515878579669    5.3353515878579669    5.6919495472568196    5.6919495472568196    6.1103830521253188    6.1103830521253188
    5.3479909222120412    5.3479909222120412    5.6918377673502469    5.6918377673502469    6.1161987628029344    6.1161987628029344
    5.3604288269594411    5.3604288269594411    5.6917291733294810    5.6917291733294810    6.1219734837129804    6.1219734837129804
    5.3726616092369621    5.3726616092369621    5.6916237591047389    5.6916237591047389    6.1277035374958286    6.1277035374958286
    5.3846859258031534    5.3846859258031534    5.6915215022585368    5.6915215022585368    6.1333853427631357    6.1333853427631357
    5.3964988201571122    5.3964988201571122    5.6914223645554083    5.6914223645554083    6.1390154256549749    6.1390154256549749
    5.4080977456490764    5.4080977456490764    5.6913262927059547    5.6913262927059547    6.1445904272831928    6.1445904272831928
    5.4194805738251137    5.4194805738251137    5.6912332193570858    5.6912332193570858    6.1501071068610118    6.1501071068610118
    5.4306455878172750    5.4306455878172750    5.6911430642821701    5.6911430642821701    6.1555623404915982    6.1555623404915982
    5.4415914611498213    5.4415914611498213    5.6910557357401403    5.6910557357401403    6.1609531157581978    6.1609531157581978
    5.4523172228926127    5.4523172228926127    5.6909711319751564    5.6909711319751564    6.1662765224261422    6.1662765224261422
    5.4628222105968742    5.4628222105968742    5.6908891428266495    5.6908891428266495    6.1715297397176707    6.1715297397176707
    5.4731060129108782    5.4731060129108782    5.6908096514216577    5.6908096514216577    6.1767100207594412    6.1767100207594412
    5.4831684041502982    5.4831684041502982    5.6907325359225176    5.6907325359225176    6.1818146749129790    6.1818146749129790
    5.4930092733954954    5.4930092733954954    5.6906576713040415    5.6906576713040415    6.1868410487829051    6.1868410487829051
    5.5026285508793684    5.5026285508793684    5.6905849311374830    5.6905849311374830    6.1917865067531004    6.1917865067531004
    5.5120261345220509    5.5120261345220509    5.6905141893589386    5.6905141893589386    6.1966484119202745    6.1966484119202745
    5.5212018194464463    5.5212018194464463    5.6904453220029172    5.6904453220029172    6.2014241082830894    6.2014241082830894
    5.5301552331829482    5.5301552331829482    5.6903782088834411    5.6903782088834411    6.2061109049980701    6.2061109049980701
    5.5388857790440449    5.5388857790440449    5.6903127352058895    5.6903127352058895    6.2107060634359508    6.2107060634359508
    5.5473925898237120    5.5473925898237120    5.6902487930953374    5.6902487930953374    6.2152067876677277    6.2152067876677277
    5.5556744935770901    5.5556744935770901    5.6901862830271162    5.6901862830271162    6.2196102188758422    6.2196102188758422
    5.5637299927668140    5.5637299927668140    5.6901251151476870    5.6901251151476870    6.2239134340399040    6.2239134340399040
    5.5715572575478189    5.5715572575478189    5.6900652104733016    5.6900652104733016    6.2281134490789922    6.2281134490789922
    5.5791541334198049    5.5791541334198049    5.6900065019547306    5.6900065019547306    6.2322072264635411    6.2322072264635411
    5.5865181629287761    5.5865181629287761    5.6899489353981743    5.6899489353981743    6.2361916871355918    6.2361916871355918
    5.5936466205637245    5.5936466205637245    5.6898924702308049    5.6898924702308049    6.2400637264109564    6.2400637264109564
    5.6005365594941328    5.6005365594941328    5.6898370801017668    5.6898370801017668    6.2438202333795765    6.2438202333795765
    5.6071848683473577    5.6071848683473577    5.6897827533089389    5.6897827533089389    6.2474581131858251    6.2474581131858251
    5.6135883358477123    5.6135883358477123    5.6897294930427034    5.6897294930427034    6.2509743114539340    6.2509743114539340
    5.6197437208448928    5.6197437208448928    5.6896773174401689    5.6896773174401689    6.2543658400377700    6.2543658400377700
    5.6256478250637763    5.6256478250637763    5.6896262594429547    5.6896262594429547    6.2576298032192534    6.2576298032192534
    5.6312975658091826    5.6312975658091826    5.6895763664549062    5.6895763664549062    6.2607634234544403    6.2607634234544403
    5.6366900458699716    5.6366900458699716    5.6895276997975239    5.6895276997975239    6.2637640657792968    6.2637640657792968
    5.6418226179818669    5.6418226179818669    5.6894803339640454    5.6894803339640454    6.2666292600294700    6.2666292600294700
    5.6466929414222795    5.6466929414222795    5.6894343556747948    5.6894343556747948    6.2693567201059333    6.2693567201059333
    5.6512990286171449    5.6512990286171449    5.6893898627412369    5.6893898627412369    6.2719443596230171    6.2719443596230171
    5.6556392800271853    5.6556392800271853    5.6893469627484867    5.6893469627484867    6.2743903034055135    6.2743903034055135
    5.6597125060316911    5.6597125060316911    5.6893057715699920    5.6893057715699920    6.2766928944522791    6.2766928944522791
    5.6635179350283300    5.6635179350283300    5.6892664117318317    5.6892664117318317    6.2788506961494566    6.2788506961494566
    5.6670552074949168    5.6670552074949168    5.6892290106473746    5.6892290106473746    6.2808624896893299    6.2808624896893299
    5.6703243562963399    5.6703243562963399    5.6891936987465055    5.6891936987465055    6.2827272668272638    6.2827272668272638
    5.6733257740443674    5.6733257740443674    5.6891606075282128    5.6891606075282128    6.2844442182793188    6.2844442182793188
    5.6760601688115395    5.6760601688115395    5.6891298675646960    5.6891298675646960    6.2860127182240300    6.2860127182240300
    5.6785285099415681    5.6785285099415681    5.6891016064908211    5.6891016064908211    6.2874323055138364    6.2874323055138364
    5.6807319660763005    5.6807319660763005    5.6890759470127685    5.6890759470127685    6.2887026623222813    6.2887026623222813
    5.6826718378096848    5.6826718378096848    5.6890530049700621    5.6890530049700621    6.2898235910469165    6.2898235910469165
    5.6843494875841492    5.6843494875841492    5.6890328874862828    5.6890328874862828    6.2907949903496920    6.2907949903496920
    5.6857662695420563    5.6857662695420563    5.6890156912424743    5.6890156912424743    6.2916168312481346    6.2916168312481346
    5.6869234620444429    5.6869234620444429    5.6890015009058246    5.6890015009058246    6.2922891341650224    6.2922891341650224
    5.6878222054636689    5.6878222054636689    5.6889903877437638    5.6889903877437638    6.2928119478079987    6.2928119478079987
    5.6884634476470959    5.6884634476470959    5.6889824084498235    5.6889824084498235    6.2931853306776011    6.2931853306776011
    5.6888478991556823    5.6888478991556823    5.6889776042062987    5.6889776042062987    6.2934093359064889    6.2934093359064889
    5.6889760000000038    5.6889760000000038    5.6889760000000082    5.6889760000000082    6.2934839999999648    6.2934839999999648
    5.6889008507861867    5.6889008507861867    5.6889255426602476    5.6889255426602476    6.2934098481844147    6.2934098481844147
    5.6886753787396840    5.6886753787396840    5.6887740884451583    5.6887740884451583    6.2931872535454989    6.2931872535454989
    5.6882995123476139    5.6882995123476139    5.6885213931310039    5.6885213931310039    6.2928158097867479    6.2928158097867479
    5.6877731379680352    5.6877731379680352    5.6881670574349705    5.6881670574349705    6.2922948764753421    6.2922948764753421
    5.6870961077577213    5.6870961077577213    5.6877105382760531    5.6877105382760531    6.2916236311481573    6.2916236311481573
    5.6862682500041188    5.6862682500041188    5.6871511638047147    5.6871511638047147    6.2908011365249967    6.2908011365249967
    5.6852893811718976    5.6852893811718976    5.6864881515342693    5.6864881515342693    6.2898264176245542    6.2898264176245542
    5.6841593188676383    5.6841593188676383    5.6857206287952149    5.6857206287952149    6.2886985428205238    6.2886985428205238
    5.6828778948812930    5.6828778948812930    5.6848476546761608    5.6848476546761608    6.2874167025536041    6.2874167025536041
    5.6814449674837446    5.6814449674837446    5.6838682426146638    5.6838682426146638    6.2859802796060462    6.2859802796060462
    5.6798604322420463    5.6798604322420463    5.6827813828544880    5.6827813828544880    6.2843889054875843    6.2843889054875843
    5.6781242307505115    5.6781242307505115    5.6815860640853781    5.6815860640853781    6.2826424985542264    6.2826424985542264
    5.6762363568554459    5.6762363568554459    5.6802812937173925    5.6802812937173925    6.2807412808991758    6.2807412808991758
    5.6741968601635033    5.6741968601635033    5.6788661164056293    5.6788661164056293    6.2786857726901806    6.2786857726901806
    5.6720058468488181    5.6720058468488181    5.6773396306146866    5.6773396306146866    6.2764767643842481    6.2764767643842481
    5.6696634779911514    5.6696634779911514    5.6757010031778243    5.6757010031778243    6.2741152689633539    6.2741152689633539
    5.6671699658760355    5.6671699658760355    5.6739494819549270    5.6739494819549270    6.2716024578944731    6.2716024578944731
    5.6645255688545095    5.6645255688545095    5.6720844068164418    5.6720844068164418    6.2689395857893278    6.2689395857893278
    5.6617305854558504    5.6617305854558504    5.6701052192403267    5.6701052192403267    6.2661279096253724    6.2661279096253724
    5.6587853485159583    5.6587853485159583    5.6680114708541414    5.6680114708541414    6.2631686088348602    6.2631686088348602
    5.6556902200537849    5.6556902200537849    5.6658028312127184    5.6658028312127184    6.2600627125087227    6.2600627125087227
    5.6524455875645847    5.6524455875645847    5.6634790950428373    5.6634790950428373    6.2568110394410859    6.2568110394410859
    5.6490518622563846    5.6490518622563846    5.6610401890650666    5.6610401890650666    6.2534141557418739    6.2534141557418739
    5.6455094795828531    5.6455094795828531    5.6584861783684595    5.6584861783684595    6.2498723534115381    6.2498723534115381
    5.6418189022023801    5.6418189022023801    5.6558172721464395    5.6558172721464395    6.2461856516396059    6.2461856516396059
    5.6379806252711715    5.6379806252711715    5.6530338284532347    5.6530338284532347    6.2423538208264757    6.2423538208264757
    5.6339951837435329    5.6339951837435329    5.6501363574930679    5.6501363574930679    6.2383764275645710    6.2383764275645710
    5.6298631611438763    5.6298631611438763    5.6471255228460793    5.6471255228460793    6.2342528971562539    6.2342528971562539
    5.6255851991052008    5.6255851991052008    5.6440021399745319    5.6440021399745319    6.2299825888725016    6.2299825888725016
    5.6211620068470163    5.6211620068470163    5.6407671713467353    5.6407671713467353    6.2255648781287505    6.2255648781287505
    5.6165943697080669    5.6165943697080669    5.6374217175747168    5.6374217175747168    6.2209992391734747    6.2209992391734747
    5.6118831558575817    5.6118831558575817    5.6339670040841652    5.6339670040841652    6.2162853218117178    6.2162853218117178
    5.6070293203946537    5.6070293203946537    5.6304043630268721    5.6304043630268721    6.2114230160965018    6.2114230160965018
    5.6020339061785052    5.6020339061785052    5.6267352103728161    5.6267352103728161    6.2064124998188941    6.2064124998188941
    5.5968980409468028    5.5968980409468028    5.6229610184111047    5.6229610184111047    6.2012542649242288    6.2012542649242288
    5.5916229305052161    5.5916229305052161    5.6190832841719294    5.6190832841719294    6.1959491205910817    6.1959491205910817
    5.5862098480510642    5.5862098480510642    5.6151034945951892    5.6151034945951892    6.1904981725126360    6.1904981725126360
    5.5806601199550681    5.5806601199550681    5.6110230895405380    5.6110230895405380    6.1849027797577767    6.1849027797577767
    5.5749751085915671    5.5749751085915671    5.6068434239807550    5.6068434239807550    6.1791644923579776    6.1791644923579776
    5.5691561930155711    5.5691561930155711    5.6025657308815244    5.6025657308815244    6.1732849742820299    6.1732849742820299
    5.5632047484794676    5.5632047484794676    5.5981910863915036    5.5981910863915036    6.1672659176556088    6.1672659176556088
    5.5571221258669006    5.5571221258669006    5.5937203789525594    5.5937203789525594    6.1611089548175064    6.1611089548175064
    5.5509096321735418    5.5509096321735418    5.5891542838709025    5.5891542838709025    6.1548155750441600    6.1548155750441600
    5.5445685131173787    5.5445685131173787    5.5844932447038467    5.5844932447038467    6.1483870525008895    6.1483870525008895
    5.5380999388427865    5.5380999388427865    5.5797374625446485    5.5797374625446485    6.1418243911779582    6.1418243911779582
    5.5315049935073626    5.5315049935073626    5.5748868939516818    5.5748868939516818    6.1351282913407523    6.1351282913407523
    5.5247846692994296    5.5247846692994296    5.5699412578623280    5.5699412578623280    6.1282991404217704    6.1282991404217704
    5.5179398651584144    5.5179398651584144    5.5649000513963500    5.5649000513963500    6.1213370294424578    6.1213370294424578
    5.5109713901847313    5.5109713901847313    5.5597625740165961    5.5597625740165961    6.1142417941206109    6.1142417941206109
    5.5038799714274811    5.5038799714274811    5.5545279590820344    5.5545279590820344    6.1070130779178076    6.1070130779178076
    5.4966662654763088    5.4966662654763088    5.5491952114519059    5.5491952114519059    6.0996504125842792    6.0996504125842792
    5.4893308730612258    5.4893308730612258    5.5437632494897304    5.5437632494897304    6.0921533103745800    6.0921533103745800
    5.4818743556939138    5.4818743556939138    5.5382309495874802    5.5382309495874802    6.0845213611550477    6.0845213611550477
    5.4742972532934289    5.4742972532934289    5.5325971912145313    5.5325971912145313    6.0767543271809057    6.0767543271809057
    5.4666001017197150    5.4666001017197150    5.5268609004855085    5.5268609004855085    6.0688522284126165    6.0688522284126165
    5.4587834492005918    5.4587834492005918    5.5210210903470580    5.5210210903470580    6.0608154118833140    6.0608154118833140
    5.4508478707646759    5.4508478707646759    5.5150768956874794    5.5150768956874794    6.0526445997594163    6.0526445997594163
    5.4427939799985046    5.4427939799985046    5.5090276019872544    5.5090276019872544    6.0443409122839169    6.0443409122839169
    5.4346224376798009    5.4346224376798009    5.5028726664977183    5.5028726664977183    6.0359058636387433    6.0359058636387433
    5.4263339571126528    5.4263339571126528    5.4966117313671869    5.4966117313671869    6.0273413307707129    6.0273413307707129
    5.4179293062742575    5.4179293062742575    5.4902446285927349    5.4902446285927349    6.0186494972403191    6.0186494972403191
    5.4094093071367571    5.4094093071367571    5.4837713771147527    5.4837713771147527    6.0098327760318631    6.0098327760318631
    5.4007748327661496    5.4007748327661496    5.4771921727984418    5.4771921727984418    6.0008937168497232    6.0008937168497232
    5.3920268029717127    5.3920268029717127    5.4705073724016868    5.4705073724016868    5.9918349046059944    5.9918349046059944
    5.3831661793847889    5.3831661793847889    5.4637174729072076    5.4637174729072076    5.9826588564870118    5.9826588564870118
    5.3741939608849307    5.3741939608849307    5.4568230877902408    5.4568230877902408    5.9733679251105247    5.9733679251105247
    5.3651111802327280    5.3651111802327280    5.4498249218643293    5.4498249218643293    5.9639642148404475    5.9639642148404475
    5.3559189026503944    5.3559189026503944    5.4427237463293183    5.4427237463293183    5.9544495173503496    5.9544495173503496
    5.3466182268932130    5.3466182268932130    5.4355203755133026    5.4355203755133026    5.9448252710768417    5.9448252710768417
    5.3372102891085698    5.3372102891085698    5.4282156465827596    5.4282156465827596    5.9350925474081508    5.9350925474081508
    5.3276962694903807    5.3276962694903807    5.4208104031954818    5.4208104031954818    5.9252520644148303    5.9252520644148303
    5.3180774014500951    5.3180774014500951    5.4133054837364822    5.4133054837364822    5.9153042268543397    5.9153042268543397
    5.3083549827232757    5.3083549827232757    5.4057017143884893    5.4057017143884893    5.9052491891589804    5.9052491891589804
    5.2985303875905299    5.2985303875905299    5.3979999069299085    5.3979999069299085    5.8950869363757645    5.8950869363757645
    5.2886050791813979    5.2886050791813979    5.3902008607935841    5.3902008607935841    5.8848173766448832    5.8848173766448832
    5.2785806207006427    5.2785806207006427    5.3823053686191269    5.3823053686191269    5.8744404379152124    5.8744404379152124
    5.2684586843789294    5.2684586843789294    5.3743142243050217    5.3743142243050217    5.8639561612794671    5.8639561612794671
    5.2582410569855851    5.2582410569855851    5.3662282324046098    5.3662282324046098    5.8533647835684093    5.8533647835684093
    5.2479296408834246    5.2479296408834246    5.3580482176535220    5.3580482176535220    5.8426668026877397    5.8426668026877397
    5.2375264498215248    5.2375264498215248    5.3497750334400846    5.3497750334400846    5.8318630205257387    5.8318630205257387
    5.2270335989638230    5.2270335989638230    5.3414095681550098    5.3414095681550098    5.8209545600312707    5.8209545600312707
    5.2164532889773216    5.2164532889773216    5.3329527485285553    5.3329527485285553    5.8099428550863470    5.8099428550863470
    5.2057877844026272    5.2057877844026272    5.3244055393362295    5.3244055393362295    5.7988296139794677    5.7988296139794677
    5.1950393868902056    5.1950393868902056    5.3157689391238705    5.3157689391238705    5.7876167593829164    5.7876167593829164
    5.1842104042573789    5.1842104042573789    5.3070439719219449    5.3070439719219449    5.7763063496579816    5.7763063496579816
    5.1733031166295831    5.1733031166295831    5.2982316752156828    5.2982316752156828    5.7649004878525378    5.7649004878525378
    5.1623197411750672    5.1623197411750672    5.2893330847135696    5.2893330847135696    5.7534012258147920    5.7534012258147920
    5.1512623971014619    5.1512623971014619    5.2803492166875134    5.2803492166875134    5.7418104713365032    5.7418104713365032
    5.1401330726389123    5.1401330726389123    5.2712810488235222    5.2712810488235222    5.7301299061062272    5.7301299061062272
    5.1289335956874522    5.1289335956874522    5.2621295006190589    5.2621295006190589    5.7183609215016595    5.7183609215016595
    5.1176656096590927    5.1176656096590927    5.2528954143880666    5.2528954143880666    5.7065045779412129    5.7065045779412129
    5.1063305557987029    5.1063305557987029    5.2435795378822565    5.2435795378822565    5.6945615917235290    5.6945615917235290
    5.0949296629344767    5.0949296629344767    5.2341825094114549    5.2341825094114549    5.6825323511579411    5.6825323511579411
    5.0834639452333041    5.0834639452333041    5.2247048461827514    5.2247048461827514    5.6704169614851025    5.6704169614851025
    5.0719342081056675    5.0719342081056675    5.2151469363558522    5.2151469363558522    5.6582153157755366    5.6582153157755366
    5.0603410619779448    5.0603410619779448    5.2055090350811222    5.2055090350811222    5.6459271868622904    5.6459271868622904
    5.0486849432382259    5.0486849432382259    5.1957912645494337    5.1957912645494337    5.6335523335754658    5.6335523335754658
    5.0369661412949007    5.0369661412949007    5.1859936178615129    5.1859936178615129    5.6210906132475227    5.6210906132475227
    5.0251848303905318    5.0251848303905318    5.1761159663382754    5.1761159663382754    5.6085420917556750    5.6085420917556750
    5.0133411046025937    5.0133411046025937    5.1661580697520249    5.1661580697520249    5.5959071423314919    5.5959071423314919
    5.0014350143485027    5.0014350143485027    5.1561195888706246    5.1561195888706246    5.5831865250057984    5.5831865250057984
    4.9894666027099808    4.9894666027099808    5.1460000996841115    5.1460000996841115    5.5703814398400580    5.5703814398400580
    4.9774359399804862    4.9774359399804862    5.1357991087075199    5.1357991087075199    5.5574935489261330    5.5574935489261330
    4.9653431550334304    4.9653431550334304    5.1255160688393664    5.1255160688393664    5.5445249644029557    5.5445249644029557
    4.9531884623762190    4.9531884623762190    5.1151503953756956    5.1151503953756956    5.5314782022522264    5.5314782022522264
    4.9409721840799827    4.9409721840799827    5.1047014819242804    5.1047014819242804    5.5183561042287295    5.5183561042287295
    4.9286947661394098    4.9286947661394098    5.0941687161220903    5.0941687161220903    5.5051617327481965    5.5051617327481965
    4.9163567891838849    4.9163567891838849    5.0835514952018963    5.0835514952018963    5.4918982457075085    5.4918982457075085
    4.9039589738216476    4.9039589738216476    5.0728492415832687    5.0728492415832687    5.4785687598817736    5.4785687598817736
    4.8915021811992592    4.8915021811992592    5.0620614187328892    5.0620614187328892    5.4651762125921204    5.4651762125921204
