                   e00                   e01                   e02                   e03                   e04                   e05                   e06                   e07                   e08                   e09                   e10                   e11
    2.8198967321282407    2.8198967321282407    2.9031088161442407    2.9031088161442407    2.9031088161442415    2.9031088161442415    2.9474351674659465    2.9474351674659465    5.7073772633067366    5.7073772633067366    5.7073772633067383    5.7073772633067383
    2.8201575170639330    2.8201575170639330    2.9187804360855916    2.9187804360855916    2.9187804360855942    2.9187804360855942    2.9472784609788163    2.9472784609788163    5.7049986141255600    5.7049986141255600    5.7049986141255635    5.7049986141255635
    2.8204347415438078    2.8204347415438078    2.9352104669352199    2.9352104669352199    2.9352104669352204    2.9352104669352204    2.9471042760851618    2.9471042760851618    5.7023030245451878    5.7023030245451878    5.7023030245451922    5.7023030245451922
    2.8207267415492798    2.8207267415492798    2.9469122064053903    2.9469122064053903    2.9522491762752954    2.9522491762752954    2.9522491762752985    2.9522491762752985    5.6992770224514491    5.6992770224514491    5.6992770224514491    5.6992770224514491
    2.8210319383420610    2.8210319383420610    2.9467019127860827    2.9467019127860827    2.9697524935148492    2.9697524935148492    2.9697524935148500    2.9697524935148500    5.6959098232440137    5.6959098232440137    5.6959098232440155    5.6959098232440155
    2.8213488739129020    2.8213488739129020    2.9464731368138981    2.9464731368138981    2.9875849693710794    2.9875849693710794    2.9875849693710816    2.9875849693710816    5.6921937844580830    5.6921937844580830    5.6921937844580857    5.6921937844580857
    2.8216762421680253    2.8216762421680253    2.9462257116384936    2.9462257116384936    3.0056224171543486    3.0056224171543486    3.0056224171543495    3.0056224171543495    5.6881247418051561    5.6881247418051561    5.6881247418051570    5.6881247418051570
    2.8220129150265110    2.8220129150265110    2.9459595697283731    2.9459595697283731    3.0237541688871947    3.0237541688871947    3.0237541688871961    3.0237541688871961    5.6837022134136959    5.6837022134136959    5.6837022134136967    5.6837022134136967
    2.8223579627645585    2.8223579627645585    2.9456747473016116    2.9456747473016116    3.0418848917482051    3.0418848917482051    3.0418848917482069    3.0418848917482069    5.6789294640917074    5.6789294640917074    5.6789294640917083    5.6789294640917083
    2.8227106681334169    2.8227106681334169    2.9453713852835999    2.9453713852835999    3.0599359242867172    3.0599359242867172    3.0599359242867199    3.0599359242867199    5.6738134268048359    5.6738134268048359    5.6738134268048377    5.6738134268048377
    2.8230705339722237    2.8230705339722237    2.9450497267722877    2.9450497267722877    3.0778461068591105    3.0778461068591105    3.0778461068591114    3.0778461068591114    5.6683644840401541    5.6683644840401541    5.6683644840401541    5.6683644840401541
    2.8234372842470354    2.8234372842470354    2.9447101111112133    2.9447101111112133    3.0955720963210029    3.0955720963210029    3.0955720963210056    3.0955720963210056    5.6625961171198460    5.6625961171198460    5.6625961171198469    5.6625961171198469
    2.8238108586443333    2.8238108586443333    2.9443529647934716    2.9443529647934716    3.1130881706411135    3.1130881706411135    3.1130881706411144    3.1130881706411144    5.6565244366227931    5.6565244366227931    5.6565244366227949    5.6565244366227949
    2.8241914010532279    2.8241914010532279    2.9439787895258398    2.9439787895258398    3.1303855443346387    3.1303855443346387    3.1303855443346409    3.1303855443346409    5.6501676116745694    5.6501676116745694    5.6501676116745703    5.6501676116745703
    2.8245792424441496    2.8245792424441496    2.9435881478866222    2.9435881478866222    3.1474712299221319    3.1474712299221319    3.1474712299221337    3.1474712299221337    5.6435452197967857    5.6435452197967857    5.6435452197967866    5.6435452197967866
    2.8249748788248299    2.8249748788248299    2.9431816470880214    2.9431816470880214    3.1643664936070017    3.1643664936070017    3.1643664936070031    3.1643664936070031    5.6366775421165753    5.6366775421165753    5.6366775421165762    5.6366775421165762
    2.8253789450878557    2.8253789450878557    2.9427599214256954    2.9427599214256954    3.1811049645971345    3.1811049645971345    3.1811049645971350    3.1811049645971350    5.6295848309156762    5.6295848309156762    5.6295848309156771    5.6295848309156771
    2.8257921856785577    2.8257921856785577    2.9423236140308284    2.9423236140308284    3.1977304666769060    3.1977304666769060    3.1977304666769064    3.1977304666769064    5.6222865776200717    5.6222865776200717    5.6222865776200726    5.6222865776200726
    2.8262154230874454    2.8262154230874454    2.9418733585751449    2.9418733585751449    3.2142946474741474    3.2142946474741474    3.2142946474741478    3.2142946474741478    5.6148008094230697    5.6148008094230697    5.6148008094230724    5.6148008094230724
    2.8266495252215851    2.8266495252215851    2.9414097615630501    2.9414097615630501    3.2308544852002519    3.2308544852002519    3.2308544852002523    3.2308544852002523    5.6071434417029167    5.6071434417029167    5.6071434417029176    5.6071434417029176
    2.8270953727146808    2.8270953727146808    2.9409333858320443    2.9409333858320443    3.2474697543608633    3.2474697543608633    3.2474697543608646    3.2474697543608646    5.5993277113519930    5.5993277113519930    5.5993277113519939    5.5993277113519939
    2.8275538272124408    2.8275538272124408    2.9404447358281582    2.9404447358281582    3.2642005310267885    3.2642005310267885    3.2642005310267912    3.2642005310267912    5.5913637131103942    5.5913637131103942    5.5913637131103950    5.5913637131103950
    2.8280257016115056    2.8280257016115056    2.9399442451614748    2.9399442451614748    3.2811048148026654    3.2811048148026654    3.2811048148026658    3.2811048148026658    5.5832580571045165    5.5832580571045165    5.5832580571045174    5.5832580571045174
    2.8285117331416609    2.8285117331416609    2.9394322668583719    2.9394322668583719    3.2982363387761704    3.2982363387761704    3.2982363387761704    3.2982363387761704    5.5750136612238546    5.5750136612238546    5.5750136612238572    5.5750136612238572
    2.8290125600633682    2.8290125600633682    2.9389090666314202    2.9389090666314202    3.3156426307219578    3.3156426307219578    3.3156426307219591    3.3156426307219591    5.5666296868117326    5.5666296868117326    5.5666296868117326    5.5666296868117326
    2.8295287026127456    2.8295287026127456    2.9383748193767225    2.9383748193767225    3.3333633789539112    3.3333633789539112    3.3333633789539125    3.3333633789539125    5.5581016207012226    5.5581016207012226    5.5581016207012244    5.5581016207012244
    2.8300605486697368    2.8300605486697368    2.9378296089905760    2.9378296089905760    3.3514291448391131    3.3514291448391131    3.3514291448391131    3.3514291448391131    5.5494215009937395    5.5494215009937395    5.5494215009937413    5.5494215009937413
    2.8306083444527608    2.8306083444527608    2.9372734314818603    2.9372734314818603    3.3698604514971691    3.3698604514971691    3.3698604514971695    3.3698604514971695    5.5405782784702531    5.5405782784702531    5.5405782784702531    5.5405782784702531
    2.8311721903683860    2.8311721903683860    2.9367062012337377    2.9367062012337377    3.3886672650496781    3.3886672650496781    3.3886672650496781    3.3886672650496781    5.5315583002606825    5.5315583002606825    5.5315583002606834    5.5315583002606834
    2.8317520419672446    2.8317520419672446    2.9361277601620959    2.9361277601620959    3.4078488713901498    3.4078488713901498    3.4078488713901502    3.4078488713901502    5.5223458976561703    5.5223458976561703    5.5223458976561739    5.5223458976561739
    2.8323477157851280    2.8323477157851280    2.9355378894115045    2.9355378894115045    3.4273941382829483    3.4273941382829483    3.4273941382829505    3.4273941382829505    5.5129240558787203    5.5129240558787203    5.5129240558787256    5.5129240558787256
    2.8329588996885451    2.8329588996885451    2.9349363231449788    2.9349363231449788    3.4472821400728879    3.4472821400728879    3.4472821400728884    3.4472821400728884    5.5032751403492099    5.5032751403492099    5.5032751403492108    5.5032751403492108
    2.8335851672030006    2.8335851672030006    2.9343227639098561    2.9343227639098561    3.4674831108415201    3.4674831108415201    3.4674831108415209    3.4674831108415209    5.4933816517351719    5.4933816517351719    5.4933816517351719    5.4933816517351719
    2.8342259951762365    2.8342259951762365    2.9336968990133681    2.9336968990133681    3.4879596817869971    3.4879596817869971    3.4879596817869989    3.4879596817869989    5.4832269808099401    5.4832269808099401    5.4832269808099401    5.4832269808099401
    2.8348807840363355    2.8348807840363355    2.9330584173048857    2.9330584173048857    3.5086683502989153    3.5086683502989153    3.5086683502989175    3.5086683502989175    5.4727961340188029    5.4727961340188029    5.4727961340188047    5.4727961340188047
    2.8355488798313808    2.8355488798313808    2.9324070257576542    2.9324070257576542    3.5295611218522795    3.5295611218522795    3.5295611218522831    3.5295611218522831    5.4620764016321619    5.4620764016321619    5.4620764016321619    5.4620764016321619
    2.8362295972019025    2.8362295972019025    2.9317424652541422    2.9317424652541422    3.5505872616314900    3.5505872616314900    3.5505872616315015    3.5505872616315015    5.4510579424297632    5.4510579424297632    5.4510579424297632    5.4510579424297632
    2.8369222424266729    2.8369222424266729    2.9310645250117444    2.9310645250117444    3.5716950908463150    3.5716950908463150    3.5716950908463185    3.5716950908463185    5.4397342619177556    5.4397342619177556    5.4397342619177556    5.4397342619177556
    2.8376261357039403    2.8376261357039403    2.9303730551444245    2.9303730551444245    3.5928337629911926    3.5928337629911926    3.5928337629911931    3.5928337629911931    5.4281025650536376    5.4281025650536376    5.4281025650536385    5.4281025650536385
    2.8383406318834701    2.8383406318834701    2.9296679769245113    2.9296679769245113    3.6139549578134682    3.6139549578134682    3.6139549578134700    3.6139549578134700    5.4161639691622643    5.4161639691622643    5.4161639691622643    5.4161639691622643
    2.8390651389380928    2.8390651389380928    2.9289492904011944    2.9289492904011944    3.6350144353294387    3.6350144353294387    3.6350144353294422    3.6350144353294422    5.4039235680120292    5.4039235680120292    5.4039235680120301    5.4039235680120301
    2.8397991335684698    2.8397991335684698    2.9282170791296869    2.9282170791296869    3.6559733986857705    3.6559733986857705    3.6559733986857768    3.6559733986857768    5.3913903436870543    5.3913903436870543    5.3913903436870552    5.3913903436870552
    2.8405421734511864    2.8405421734511864    2.9274715118744208    2.9274715118744208    3.6767996227295576    3.6767996227295576    3.6767996227295616    3.6767996227295616    5.3785769287001219    5.3785769287001219    5.3785769287001228    5.3785769287001228
    2.8412939057781497    2.8412939057781497    2.9267128412633459    2.9267128412633459    3.6974683145224692    3.6974683145224692    3.6974683145224754    3.6974683145224754    5.3654992265710781    5.3654992265710781    5.3654992265710781    5.3654992265710781
    2.8420540718781928    2.8420540718781928    2.9259413994813421    2.9259413994813421    3.7179626823609588    3.7179626823609588    3.7179626823609593    3.7179626823609593    5.3521759045524480    5.3521759045524480    5.3521759045524488    5.3521759045524488
    2.8428225078603804    2.8428225078603804    2.9251575912012742    2.9251575912012742    3.7382742007592595    3.7382742007592595    3.7382742007592595    3.7382742007592595    5.3386277772047732    5.3386277772047732    5.3386277772047732    5.3386277772047732
    2.8435991413680517    2.8435991413680517    2.9243618840502905    2.9243618840502905    3.7584025699461630    3.7584025699461630    3.7584025699461638    3.7584025699461638    5.3248771037960800    5.3248771037960800    5.3248771037960818    5.3248771037960818
    2.8443839846736036    2.8443839846736036    2.9235547969977662    2.9235547969977662    3.7783553792974485    3.7783553792974485    3.7783553792974516    3.7783553792974516    5.3109468259846855    5.3109468259846855    5.3109468259846890    5.3109468259846890
    2.8451771244728268    2.8451771244728268    2.9227368871270305    2.9227368871270305    3.7981474944370222    3.7981474944370222    3.7981474944370222    3.7981474944370222    5.2968597746939485    5.2968597746939485    5.2968597746939485    5.2968597746939485
    2.8459787088539281    2.8459787088539281    2.9219087353037558    2.9219087353037558    3.8178001971134279    3.8178001971134279    3.8178001971134283    3.8178001971134283    5.2826378764593791    5.2826378764593791    5.2826378764593800    5.2826378764593800
    2.8467889320101709    2.8467889320101709    2.9210709312983250    2.9210709312983250    3.8373401150883617    3.8373401150883617    3.8373401150883630    3.8373401150883630    5.2683013897744440    5.2683013897744440    5.2683013897744448    5.2683013897744448
    2.8476080173384286    2.8476080173384286    2.9202240589258697    2.9202240589258697    3.8567979859188508    3.8567979859188508    3.8567979859188535    3.8567979859188535    5.2538682009981619    5.2538682009981619    5.2538682009981645    5.2538682009981645
    2.8484361996106204    2.8484361996106204    2.9193686817689186    2.9193686817689186    3.8762073034461664    3.8762073034461664    3.8762073034461668    3.8762073034461668    5.2393532073418747    5.2393532073418747    5.2393532073418747    5.2393532073418747
    2.8492737069265224    2.8492737069265224    2.9185053300162598    2.9185053300162598    3.8956028988930105    3.8956028988930105    3.8956028988930114    3.8956028988930114    5.2247678112773412    5.2247678112773412    5.2247678112773430    5.2247678112773430
    2.8501207431534867    2.8501207431534867    2.9176344889055801    2.9176344889055801    3.9150195096471454    3.9150195096471454    3.9150195096471494    3.9150195096471494    5.2101195466540533    5.2101195466540533    5.2101195466540542    5.2101195466540542
    2.8509774715232110    2.8509774715232110    2.9167565891944642    2.9167565891944642    3.9344903880629034    3.9344903880629034    3.9344903880629047    3.9344903880629047    5.1954118518768713    5.1954118518768713    5.1954118518768722    5.1954118518768722
    2.8518440000000149    2.8518440000000149    2.9158719999999874    2.9158719999999874    3.9540459999999515    3.9540459999999515    3.9540459999999520    3.9540459999999520    5.1806439999997744    5.1806439999997744    5.1806439999997753    5.1806439999997753
    2.8527203689591496    2.8527203689591496    2.9149810242571537    2.9149810242571537    3.9737128584935002    3.9737128584935002    3.9737128584935020    3.9737128584935020    5.1658111896449190    5.1658111896449190    5.1658111896449199    5.1658111896449199
    2.8536065416160179    2.8536065416160179    2.9140838969423650    2.9140838969423650    3.9935125320640479    3.9935125320640479    3.9935125320640523    3.9935125320640523    5.1509047945060882    5.1509047945060882    5.1509047945060891    5.1509047945060891
    2.8545023975332393    2.8545023975332393    2.9131807861031440    2.9131807861031440    4.0134608600000865    4.0134608600000865    4.0134608600000883    4.0134608600000883    5.1359127631230086    5.1359127631230086    5.1359127631230086    5.1359127631230086
    2.8554077294143618    2.8554077294143618    2.9122717966231915    2.9122717966231915    4.0335673987381151    4.0335673987381151    4.0335673987381186    4.0335673987381186    5.1208201547606524    5.1208201547606524    5.1208201547606542    5.1208201547606542
    2.8563222432620292    2.8563222432620292    2.9113569765537624    2.9113569765537624    4.0538351145657794    4.0538351145657794    4.0538351145657874    4.0538351145657874    5.1056097919049419    5.1056097919049419    5.1056097919049437    5.1056097919049437
    2.8572455618503270    2.8572455618503270    2.9104363257359811    2.9104363257359811    4.0742603285607819    4.0742603285607819    4.0742603285607837    4.0742603285607837    5.0902630052440383    5.0902630052440383    5.0902630052440383    5.0902630052440383
    2.8581772313362399    2.8581772313362399    2.9095098063582570    2.9095098063582570    4.0948329103841505    4.0948329103841505    4.0948329103841505    4.0948329103841505    5.0747604432522966    5.0747604432522966    5.0747604432522975    5.0747604432522975
    2.8591167307176888    2.8591167307176888    2.9085773550176848    2.9085773550176848    4.1155367084981931    4.1155367084981931    4.1155367084981931    4.1155367084981931    5.0590829157741615    5.0590829157741615    5.0590829157741615    5.0590829157741615
    2.8600634837412295    2.8600634837412295    2.9076388957956771    2.9076388957956771    4.1363501959902349    4.1363501959902349    4.1363501959902358    4.1363501959902358    5.0432122394169587    5.0432122394169587    5.0432122394169596    5.0432122394169596
    2.8610168727758944    2.8610168727758944    2.9066943538238164    2.9066943538238164    4.1572473036917961    4.1572473036917961    4.1572473036917970    4.1572473036917970    5.0271320522110079    5.0271320522110079    5.0271320522110079    5.0271320522110079
    2.8619762540983600    2.8619762540983600    2.9057436687972045    2.9057436687972045    4.1781984059631148    4.1781984059631148    4.1781984059631156    4.1781984059631156    5.0108285658616909    5.0108285658616909    5.0108285658616918    5.0108285658616918
    2.8629409739915763    2.8629409739915763    2.9047868078951171    2.9047868078951171    4.1991714195656025    4.1991714195656025    4.1991714195656042    4.1991714195656042    4.9942912260089569    4.9942912260089569    4.9942912260089622    4.9942912260089622
    2.8639103850324421    2.8639103850324421    2.9038237775949622    2.9038237775949622    4.2201329726455814    4.2201329726455814    4.2201329726455823    4.2201329726455823    4.9775132541473166    4.9775132541473166    4.9775132541473175    4.9775132541473175
    2.8648838619436185    2.8648838619436185    2.9028546339096311    2.9028546339096311    4.2410495990695685    4.2410495990695685    4.2410495990695694    4.2410495990695694    4.9604920491348814    4.9604920491348814    4.9604920491348823    4.9604920491348823
    2.8658608164125701    2.8658608164125701    2.9018794906370484    2.9018794906370484    4.2618889132316431    4.2618889132316431    4.2618889132316440    4.2618889132316440    4.9432294313801739    4.9432294313801739    4.9432294313801748    4.9432294313801748
    2.8668407103219837    2.8668407103219837    2.9008985252936639    2.9008985252936639    4.2826207220235348    4.2826207220235348    4.2826207220235348    4.2826207220235348    4.9257317186283016    4.9257317186283016    4.9257317186283025    4.9257317186283025
    2.8678230669051441    2.8678230669051441    2.8999119824903321    2.8999119824903321    4.3032180337143942    4.3032180337143942    4.3032180337143950    4.3032180337143950    4.9080096286247104    4.9080096286247104    4.9080096286247112    4.9080096286247112
    2.8688074794231953    2.8688074794231953    2.8989201746108919    2.8989201746108919    4.3236579280432004    4.3236579280432004    4.3236579280432004    4.3236579280432004    4.8900780104913411    4.8900780104913411    4.8900780104913419    4.8900780104913419
    2.8697936170588747    2.8697936170588747    2.8979234797584965    2.8979234797584965    4.3439222575803393    4.3439222575803393    4.3439222575803393    4.3439222575803393    4.8719554132323157    4.8719554132323157    4.8719554132323157    4.8719554132323157
    2.8707812278320795    2.8707812278320795    2.8969223370402997    2.8969223370402997    4.3639981571671784    4.3639981571671784    4.3639981571671784    4.3639981571671784    4.8536635060988127    4.8536635060988127    4.8536635060988136    4.8536635060988136
    2.8717701384558425    2.8717701384558425    2.8959172393687442    2.8959172393687442    4.3838783457764539    4.3838783457764539    4.3838783457764556    4.3838783457764556    4.8352263713884369    4.8352263713884369    4.8352263713884369    4.8352263713884369
    2.8727602511703014    2.8727602511703014    2.8949087240506608    2.8949087240506608    4.4035612130781523    4.4035612130781523    4.4035612130781541    4.4035612130781541    4.8166696953400940    4.8166696953400940    4.8166696953400940    4.8166696953400940
    2.8737515377052678    2.8737515377052678    2.8938973615273089    2.8938973615273089    4.4230506911399123    4.4230506911399123    4.4230506911399150    4.4230506911399150    4.7980198869913995    4.7980198869913995    4.7980198869914004    4.7980198869914004
    2.8747440306306853    2.8747440306306853    2.8928837426970211    2.8928837426970211    4.4423559196537070    4.4423559196537070    4.4423559196537088    4.4423559196537088    4.7793031579560621    4.7793031579560621    4.7793031579560621    4.7793031579560621
    2.8757378124519910    2.8757378124519910    2.8918684653132702    2.8918684653132702    4.4614907206361982    4.4614907206361982    4.4614907206361991    4.4614907206361991    4.7605445979598215    4.7605445979598215    4.7605445979598215    4.7605445979598215
    2.8767330028878013    2.8767330028878013    2.8908521199883248    2.8908521199883248    4.4804729053835315    4.4804729053835315    4.4804729053835315    4.4804729053835315    4.7417672815569567    4.7417672815569567    4.7417672815569585    4.7417672815569585
    2.8777297448348054    2.8777297448348054    2.8898352763470219    2.8898352763470219    4.4993234423541795    4.4993234423541795    4.4993234423541795    4.4993234423541795    4.7229914406830638    4.7229914406830638    4.7229914406830646    4.7229914406830646
    2.8787281895698467    2.8787281895698467    2.8888184698771759    2.8888184698771759    4.5180655193980463    4.5180655193980463    4.5180655193980481    4.5180655193980481    4.7042337356195931    4.7042337356195931    4.7042337356195940    4.7042337356195940
    2.8797284817616453    2.8797284817616453    2.8878021899948783    2.8878021899948783    4.5367235371666785    4.5367235371666785    4.5367235371666794    4.5367235371666794    4.6855066535969714    4.6855066535969714    4.6855066535969723    4.6855066535969723
    2.8807307448696626    2.8807307448696626    2.8867868698010830    2.8867868698010830    4.5553220725731824    4.5553220725731824    4.5553220725731824    4.5553220725731824    4.6668180597657232    4.6668180597657232    4.6668180597657249    4.6668180597657249
    2.8817350674865261    2.8817350674865261    2.8857728779422835    2.8857728779422835    4.5738848516901811    4.5738848516901811    4.5738848516901820    4.5738848516901820    4.6481709197790959    4.6481709197790959    4.6481709197790959    4.6481709197790959
    2.8827414911380949    2.8827414911380949    2.8847605129065848    2.8847605129065848    4.5924337705562515    4.5924337705562515    4.5924337705562532    4.5924337705562532    4.6295632069387596    4.6295632069387596    4.6295632069387613    4.6295632069387613
    2.8837500000000018    2.8837500000000018    2.8837500000000018    2.8837500000000018    4.6109879999999972    4.6109879999999972    4.6109879999999972    4.6109879999999972    4.6109879999999972    4.6109879999999972    4.6109879999999972    4.6109879999999972
    2.8827414911380949    2.8827414911380949    2.8847605129065865    2.8847605129065865    4.5924337705562515    4.5924337705562515    4.5924337705562523    4.5924337705562523    4.6295632069387587    4.6295632069387587    4.6295632069387596    4.6295632069387596
    2.8817350674865247    2.8817350674865247    2.8857728779422840    2.8857728779422840    4.5738848516901802    4.5738848516901802    4.5738848516901811    4.5738848516901811    4.6481709197790941    4.6481709197790941    4.6481709197791004    4.6481709197791004
    2.8807307448696640    2.8807307448696640    2.8867868698010839    2.8867868698010839    4.5553220725731824    4.5553220725731824    4.5553220725731833    4.5553220725731833    4.6668180597657223    4.6668180597657223    4.6668180597657249    4.6668180597657249
    2.8797284817616435    2.8797284817616435    2.8878021899948783    2.8878021899948783    4.5367235371666794    4.5367235371666794    4.5367235371666794    4.5367235371666794    4.6855066535969714    4.6855066535969714    4.6855066535969714    4.6855066535969714
    2.8787281895698471    2.8787281895698471    2.8888184698771755    2.8888184698771755    4.5180655193980463    4.5180655193980463    4.5180655193980463    4.5180655193980463    4.7042337356195914    4.7042337356195914    4.7042337356195931    4.7042337356195931
    2.8777297448348040    2.8777297448348040    2.8898352763470219    2.8898352763470219    4.4993234423541795    4.4993234423541795    4.4993234423541804    4.4993234423541804    4.7229914406830646    4.7229914406830646    4.7229914406830646    4.7229914406830646
    2.8767330028878013    2.8767330028878013    2.8908521199883270    2.8908521199883270    4.4804729053835315    4.4804729053835315    4.4804729053835315    4.4804729053835315    4.7417672815569576    4.7417672815569576    4.7417672815569594    4.7417672815569594
    2.8757378124519906    2.8757378124519906    2.8918684653132698    2.8918684653132698    4.4614907206362000    4.4614907206362000    4.4614907206362027    4.4614907206362027    4.7605445979598198    4.7605445979598198    4.7605445979598215    4.7605445979598215
    2.8747440306306844    2.8747440306306844    2.8928837426970206    2.8928837426970206    4.4423559196537097    4.4423559196537097    4.4423559196537097    4.4423559196537097    4.7793031579560603    4.7793031579560603    4.7793031579560612    4.7793031579560612
    2.8737515377052687    2.8737515377052687    2.8938973615273080    2.8938973615273080    4.4230506911399088    4.4230506911399088    4.4230506911399123    4.4230506911399123    4.7980198869913977    4.7980198869913977    4.7980198869913995    4.7980198869913995
    2.8727602511703014    2.8727602511703014    2.8949087240506617    2.8949087240506617    4.4035612130781550    4.4035612130781550    4.4035612130781550    4.4035612130781550    4.8166696953400940    4.8166696953400940    4.8166696953400940    4.8166696953400940
    2.8717701384558429    2.8717701384558429    2.8959172393687460    2.8959172393687460    4.3838783457764539    4.3838783457764539    4.3838783457764539    4.3838783457764539    4.8352263713884360    4.8352263713884360    4.8352263713884369    4.8352263713884369
    2.8707812278320803    2.8707812278320803    2.8969223370403010    2.8969223370403010    4.3639981571671784    4.3639981571671784    4.3639981571671784    4.3639981571671784    4.8536635060988118    4.8536635060988118    4.8536635060988127    4.8536635060988127
    2.8697936170588774    2.8697936170588774    2.8979234797584965    2.8979234797584965    4.3439222575803402    4.3439222575803402    4.3439222575803429    4.3439222575803429    4.8719554132323166    4.8719554132323166    4.8719554132323175    4.8719554132323175
    2.8688074794231944    2.8688074794231944    2.8989201746108919    2.8989201746108919    4.3236579280432004    4.3236579280432004    4.3236579280432013    4.3236579280432013    4.8900780104913402    4.8900780104913402    4.8900780104913411    4.8900780104913411
    2.8678230669051445    2.8678230669051445    2.8999119824903330    2.8999119824903330    4.3032180337143942    4.3032180337143942    4.3032180337143942    4.3032180337143942    4.9080096286247112    4.9080096286247112    4.9080096286247112    4.9080096286247112
    2.8668407103219820    2.8668407103219820    2.9008985252936643    2.9008985252936643    4.2826207220235348    4.2826207220235348    4.2826207220235357    4.2826207220235357    4.9257317186283007    4.9257317186283007    4.9257317186283016    4.9257317186283016
    2.8658608164125692    2.8658608164125692    2.9018794906370493    2.9018794906370493    4.2618889132316440    4.2618889132316440    4.2618889132316449    4.2618889132316449    4.9432294313801739    4.9432294313801739    4.9432294313801739    4.9432294313801739
    2.8648838619436185    2.8648838619436185    2.9028546339096302    2.9028546339096302    4.2410495990695685    4.2410495990695685    4.2410495990695685    4.2410495990695685    4.9604920491348814    4.9604920491348814    4.9604920491348814    4.9604920491348814
    2.8639103850324457    2.8639103850324457    2.9038237775949618    2.9038237775949618    4.2201329726455832    4.2201329726455832    4.2201329726455850    4.2201329726455850    4.9775132541473130    4.9775132541473130    4.9775132541473175    4.9775132541473175
    2.8629409739915763    2.8629409739915763    2.9047868078951158    2.9047868078951158    4.1991714195656034    4.1991714195656034    4.1991714195656034    4.1991714195656034    4.9942912260089631    4.9942912260089631    4.9942912260089640    4.9942912260089640
    2.8619762540983618    2.8619762540983618    2.9057436687972018    2.9057436687972018    4.1781984059631192    4.1781984059631192    4.1781984059631192    4.1781984059631192    5.0108285658616873    5.0108285658616873    5.0108285658616891    5.0108285658616891
    2.8610168727758936    2.8610168727758936    2.9066943538238181    2.9066943538238181    4.1572473036917943    4.1572473036917943    4.1572473036917970    4.1572473036917970    5.0271320522110079    5.0271320522110079    5.0271320522110079    5.0271320522110079
    2.8600634837412273    2.8600634837412273    2.9076388957956762    2.9076388957956762    4.1363501959902358    4.1363501959902358    4.1363501959902358    4.1363501959902358    5.0432122394169578    5.0432122394169578    5.0432122394169587    5.0432122394169587
    2.8591167307176897    2.8591167307176897    2.9085773550176865    2.9085773550176865    4.1155367084981940    4.1155367084981940    4.1155367084981940    4.1155367084981940    5.0590829157741615    5.0590829157741615    5.0590829157741624    5.0590829157741624
    2.8581772313362417    2.8581772313362417    2.9095098063582574    2.9095098063582574    4.0948329103841514    4.0948329103841514    4.0948329103841514    4.0948329103841514    5.0747604432522975    5.0747604432522975    5.0747604432522984    5.0747604432522984
    2.8572455618503252    2.8572455618503252    2.9104363257359811    2.9104363257359811    4.0742603285607828    4.0742603285607828    4.0742603285607837    4.0742603285607837    5.0902630052440383    5.0902630052440383    5.0902630052440383    5.0902630052440383
